id,vectors,meta.case_id,meta.advocates,meta.win_side,meta.votes_side,year
24100,[],2015_14-916,"{'thomas_g_saunders': {'side': 1, 'role': 'for the petitioner'}, 'zachary_d_tripp': {'side': 0, 'role': 'Assistant to the Solicitor General, for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24137,[],2015_15-375,"{'e_joshua_rosenkranz': {'side': 1, 'role': 'for the petitioner'}, 'paul_m_smith': {'side': 0, 'role': 'for the respondent'}, 'elaine_j_goldenberg': {'side': 2, 'role': 'Assistant to the Solicitor General, for the United States as amicus curiae, for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24012,[],2015_14-8358,"{'ann_oconnell': {'side': 0, 'role': 'Asisstant to the Solicitor General, for the respondent'}, 'edward_scott_zas': {'side': 1, 'role': 'for the petitioner'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1}",2015
24016,[],2015_14-419,"{'howard_srebnick': {'side': 1, 'role': 'for the petitioner'}, 'michael_r_dreeben': {'side': 0, 'role': 'inferred'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2015
24007,[],2015_14-1096,"{'matthew_l_guadagno': {'side': 1, 'role': 'for the petitioner'}, 'elaine_j_goldenberg': {'side': 0, 'role': 'Assistant to the Solicitor General, for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2015
24135,[],2015_15-6092,"{'mark_c_fleming': {'side': 1, 'role': 'for the petitioner'}, 'nicole_saharsky': {'side': 0, 'role': 'Assistant to the Solicitor General, for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24139,[],2015_15-474,"{'noel_j_francisco': {'side': 1, 'role': 'for the petitioners'}, 'michael_r_dreeben': {'side': 0, 'role': 'Deputy Solicitor General, for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24021,[],2015_14-510,"{'geoffrey_d_strommer': {'side': 1, 'role': 'for the petitioner'}, 'ilana_eisenstein': {'side': 0, 'role': 'for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24017,[],2015_14-1132,"{'jonathan_d_hacker': {'side': 1, 'role': 'for the petitioners'}, 'peter_k_stris': {'side': 0, 'role': 'for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24090,[],2015_14-8913,"{'timothy_crooks': {'side': 1, 'role': 'for the petitioner'}, 'scott_a_c_meisler': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24014,[],2015_14-723,"{'peter_k_stris': {'side': 1, 'role': 'for the petitioner'}, 'ginger_d_anders': {'side': 2, 'role': 'Assistant to the Solicitor General, for the United States as amicus curiae, for the petitioner'}, 'neal_kumar_katyal': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24003,[],2015_14-280,"{'richard_d_bernstein': {'side': 2, 'role': 'for the Court-appointed amicus curiae'}, 'mark_d_plaisance': {'side': 1, 'role': 'for the petitioner'}, 'michael_r_dreeben': {'side': 2, 'role': 'Deputy Solicitor General, for the United States as amicus curiae, for the petitioner'}, 's_kyle_duncan': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24018,[],2015_14-1095,"{'erik_s_jaffe': {'side': 1, 'role': 'for the petitioner'}, 'roman_martinez': {'side': 0, 'role': 'Assistant to the Solicitor General, for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24095,[],2015_14-1406,"{'james_d_smith': {'side': 1, 'role': 'for the petitioners'}, 'paul_d_clement': {'side': 0, 'role': 'for the private respondents'}, 'allon_kedem': {'side': 0, 'role': 'for the federal respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24105,[],2015_15-5238,"{'daniel_t_hansmeier': {'side': 1, 'role': 'for the petitioner'}, 'curtis_e_gannon': {'side': 0, 'role': 'Assistant to the Solicitor General, for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
23997,[],2015_13-1067,"{'juan_c_basombrio': {'side': 1, 'role': 'for the petitioner'}, 'jeffrey_l_fisher': {'side': 0, 'role': 'for the respondent'}, 'edwin_s_kneedler': {'side': 3, 'role': 'inferred'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24001,[],2015_14-361,"{'ethan_p_davis': {'side': 1, 'role': 'for the petitioner'}, 'allon_kedem': {'side': 0, 'role': 'for the respondent'}}",0,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2015
24110,[],2015_15-233,"{'christopher_landau': {'side': 1, 'role': 'for the petitioners'}, 'matthew_d_mcgill': {'side': 0, 'role': 'for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2015
24089,[],2015_15-108,"{'christopher_landau': {'side': 1, 'role': 'for the petitioner'}, 'adam_g_unikowsky': {'side': 0, 'role': 'for the respondents'}, 'nicole_saharsky': {'side': 2, 'role': 'Assistant to the Solicitor General, for the United States as amicus curiae for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2015
24109,[],2015_15-138,"{'gregory_g_katsas': {'side': 1, 'role': 'for the petitioners'}, 'elaine_j_goldenberg': {'side': 2, 'role': 'Assistant to the Solicitor General, for the United States as amicus curiae, in support of vacatur'}, 'david_c_frederick': {'side': 0, 'role': 'for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__elena_kagan': 0}",2015
24117,[],2015_15-339,"{'julia_doyle_bernhardt': {'side': 1, 'role': 'for the petitioner'}, 'zachary_d_tripp': {'side': 2, 'role': 'Assistant to the Solicitor General, for the United States as amicus curiae, for the petitioner'}, 'paul_w_hughes': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24010,[],2015_14-990,"{'michael_b_kimberly': {'side': 1, 'role': 'for the petitioners'}, 'steven_m_sullivan': {'side': 0, 'role': 'for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24118,[],2015_15-338,"{'eric_e_murphy': {'side': 1, 'role': 'for the petitioners'}, 'e_joshua_rosenkranz': {'side': 0, 'role': 'for the respondents'}, 'sarah_e_harrington': {'side': 2, 'role': 'Assistant to the Solicitor General, for the United States as amicus curiae, for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24113,[],2015_15-109,"{'roman_martinez': {'side': 1, 'role': 'Assistant to the Solicitor General, for the petitioners'}, 'christian_vergonis': {'side': 0, 'role': 'for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24009,[],2015_13-1339,"{'andrew_j_pincus': {'side': 1, 'role': 'for the petitioner'}, 'william_s_consovoy': {'side': 0, 'role': 'for the respondent'}, 'malcolm_l_stewart': {'side': 2, 'role': 'Deputy Solicitor General, for the United States as amicus curiae, for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1}",2015
24094,[],2015_14-1209,"{'matthew_t_findley': {'side': 1, 'role': 'for the petitioner'}, 'ruth_botstein': {'side': 2, 'role': 'for Alaska, as amicus curiae for the petitioner'}, 'rachel_p_kovner': {'side': 0, 'role': 'Assistant to the Solicitor General, for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24098,[],2015_14-6166,"{'dennis_e_jones': {'side': 1, 'role': 'for the petitioner'}, 'anthony_a_yang': {'side': 0, 'role': 'Assistant to the Solicitor General, for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24015,[],2015_14-1146,"{'carter_g_phillips': {'side': 1, 'role': 'for the petitioner'}, 'david_c_frederick': {'side': 0, 'role': 'for the respondents'}, 'elizabeth_b_prelogar': {'side': 2, 'role': 'Assistant to the Solicitor General, for the United States as amicus curiae, for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24119,[],2015_15-290,"{'malcolm_l_stewart': {'side': 1, 'role': 'Deputy Solicitor General, for the petitioner'}, 'm_reed_hopper': {'side': 0, 'role': 'for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24133,[],2015_15-420,"{'elizabeth_b_prelogar': {'side': 1, 'role': 'Assistant to the Solicitor General, for the petitioner'}, 'steven_c_babcock': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24134,[],2015_15-674,"{'donald_b_verrilli_jr': {'side': 1, 'role': 'for the petitioners'}, 'thomas_a_saenz': {'side': 0, 'role': 'for the intervenor-respondents'}, 'scott_a_keller': {'side': 0, 'role': 'for the respondents'}, 'erin_e_murphy': {'side': 2, 'role': 'for the respondents, for the United States House of Representatives, as amicus curiae'}}",0,"{'j__john_g_roberts_jr': -1, 'j__anthony_m_kennedy': -1, 'j__clarence_thomas': -1, 'j__ruth_bader_ginsburg': -1, 'j__stephen_g_breyer': -1, 'j__samuel_a_alito_jr': -1, 'j__sonia_sotomayor': -1, 'j__elena_kagan': -1}",2015
24132,[],2015_15-7,"{'roy_t_englert': {'side': 1, 'role': 'for the petitioner'}, 'david_c_frederick': {'side': 0, 'role': 'for the respondents'}, 'malcolm_l_stewart': {'side': 2, 'role': 'Deputy Solicitor General, for the respondents, for the United States as amicus curiae'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24102,[],2015_14-1373,"{'tyler_r_green': {'side': 1, 'role': 'for the petitioner'}, 'john_f_bash': {'side': 2, 'role': 'Assistant to the Solicitor General, for the United States as amicus curiae, for the petitioner'}, 'joan_c_watt': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24104,[],2015_14-10154,"{'virginia_g_villa': {'side': 1, 'role': 'for the petitioners'}, 'ilana_eisenstein': {'side': 0, 'role': 'Assistant to the Solicitor General, for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2015
24114,[],2015_15-6418,"{'amir_h_ali': {'side': 1, 'role': 'for the petitioner'}, 'michael_r_dreeben': {'side': 0, 'role': 'Deputy Solicitor General, for the respondent in support of vacatur and remand'}, 'helgi_c_walker': {'side': 2, 'role': 'for Court-appointed amicus curiae in support of the judgment below'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24108,[],2015_15-274,"{'stephanie_toti': {'side': 1, 'role': 'for the petitioners'}, 'donald_b_verrilli_jr': {'side': 2, 'role': 'Solicitor General, for the United States as amicus curiae, for the petitioners'}, 'scott_a_keller': {'side': 0, 'role': 'for the respondents'}}",1,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24107,[],2015_15-5040,"{'stuart_b_lev': {'side': 1, 'role': 'for the petitioner'}, 'ronald_eisenberg': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24112,[],2015_14-1504,"{'michael_a_carvin': {'side': 1, 'role': 'for the appellants'}, 'stuart_a_raphael': {'side': 0, 'role': 'for the state appellees'}, 'marc_e_elias': {'side': 0, 'role': 'for the private appellees'}, 'ian_h_gershengorn': {'side': 2, 'role': 'Deputy Solicitor General, for the United States as amicus curiae, in support of appellees'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2015
24111,[],2015_14-1418,"{'paul_d_clement': {'side': 1, 'role': 'for the petitioners in 15-35, 15-105, 15-119, 15-191'}, 'noel_j_francisco': {'side': 1, 'role': 'for the petitioners in 14-1418, 14-1453, 14-1505'}, 'donald_b_verrilli_jr': {'side': 0, 'role': 'Solicitor General, for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2015
24270,[],2016_16-74,"{'lisa_s_blatt': {'side': 1, 'role': 'for petitioners'}, 'malcolm_l_stewart': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'james_a_feldman': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24230,[],2016_15-1111,"{'neal_kumar_katyal': {'side': 1, 'role': 'for petitioners'}, 'robert_s_peck': {'side': 0, 'role': 'for respondents'}, 'curtis_e_gannon': {'side': 2, 'role': 'for United States, as amicus curiae'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24231,[],2016_15-8544,"{'janice_l_bergmann': {'side': 1, 'role': 'for petitioner'}, 'michael_r_dreeben': {'side': 0, 'role': 'for respondent'}, 'adam_k_mortara': {'side': 2, 'role': 'for Court-appointed amicus curiae'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0}",2016
24236,[],2016_15-680,"{'marc_e_elias': {'side': 1, 'role': 'for appellants'}, 'irving_l_gornstein': {'side': 2, 'role': 'for United States as amicus curiae'}, 'paul_d_clement': {'side': 0, 'role': 'for appellees'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24280,[],2016_16-405,"{'andrew_s_tulumello': {'side': 1, 'role': 'for petitioner'}, 'nicole_saharsky': {'side': 2, 'role': 'for United States as amicus curiae'}, 'julie_a_murray': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2016
24145,[],2016_15-537,"{'lisa_s_blatt': {'side': 1, 'role': 'For petitioners'}, 'elizabeth_b_prelogar': {'side': 0, 'role': 'For respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2016
24285,[],2016_16-466,"{'neal_kumar_katyal': {'side': 1, 'role': 'for petitioner'}, 'rachel_p_kovner': {'side': 2, 'role': 'for United States as amicus curiae'}, 'thomas_c_goldstein': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2016
24144,[],2016_15-8049,"{'christina_a_swarns': {'side': 1, 'role': 'for petitioner'}, 'scott_a_keller': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24279,[],2016_16-373,"{'paul_d_clement': {'side': 0, 'role': 'for respondents'}, 'thomas_c_goldstein': {'side': 1, 'role': 'inferred'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 0}",2016
24237,[],2016_15-1262,"{'paul_d_clement': {'side': 1, 'role': 'for appellants'}, 'marc_e_elias': {'side': 0, 'role': 'for appellees'}, 'nicole_saharsky': {'side': 2, 'role': 'for United States as amicus curiae'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2016
24534,[],2016_16-369,"{'e_joshua_rosenkranz': {'side': 1, 'role': 'for petitioner'}, 'nicole_saharsky': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'leonard_feldman': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24251,[],2016_16-149,"{'miguel_a_estrada': {'side': 1, 'role': 'for petitioner'}, 'zachary_d_tripp': {'side': 2, 'role': 'for United States as amicus curiae'}, 'matthew_wh_wessler': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24234,[],2016_15-649,"{'danielle_spinelli': {'side': 1, 'role': 'for petitioners'}, 'sarah_e_harrington': {'side': 2, 'role': 'for United States as amicus curiae'}, 'christopher_landau': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24283,[],2016_16-6219,"{'seth_kretzer': {'side': 1, 'role': 'for petitioner'}, 'scott_a_keller': {'side': 0, 'role': 'for respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 0}",2016
24250,[],2016_15-9260,"{'anthony_a_yang': {'side': 0, 'role': 'for respondent'}, 'alan_g_stoler': {'side': 1, 'role': 'for petitioner'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
